id,name,type,image,sound,phonemeSound
332,eagle,4,eng/image/eagle.png,eng/audio/eagle.ogg,eng/audio/eagle.ogg
333,ear,4,eng/image/ear.png,eng/audio/ear.ogg,eng/audio/ear.ogg
334,earnings,4,eng/image/earnings.png,eng/audio/earnings.ogg,eng/audio/earnings.ogg
335,earth,4,eng/image/earth.png,eng/audio/earth.ogg,eng/audio/earth.ogg
336,eat,4,eng/image/eat.png,eng/audio/eat.ogg,eng/audio/eat.ogg
337,education,4,eng/image/education.png,eng/audio/education.ogg,eng/audio/education.ogg
338,eggs,4,eng/image/eggs.png,eng/audio/eggs.ogg,eng/audio/eggs.ogg
339,eighty,4,eng/image/eighty.png,eng/audio/eighty.ogg,eng/audio/eighty.ogg
340,elder,4,eng/image/elder.png,eng/audio/elder.ogg,eng/audio/elder.ogg
341,election,4,eng/image/election.png,eng/audio/election.ogg,eng/audio/election.ogg
342,electricity,4,eng/image/electricity.png,eng/audio/electricity.ogg,eng/audio/electricity.ogg
343,elephant,4,eng/image/elephant.png,eng/audio/elephant.ogg,eng/audio/elephant.ogg
344,employee,4,eng/image/employee.png,eng/audio/employee.ogg,eng/audio/employee.ogg
345,employer,4,eng/image/employer.png,eng/audio/employer.ogg,eng/audio/employer.ogg
346,employers,4,eng/image/employers.png,eng/audio/employers.ogg,eng/audio/employers.ogg
347,employment,4,eng/image/employment.png,eng/audio/employment.ogg,eng/audio/employment.ogg
348,empty,4,eng/image/empty.png,eng/audio/empty.ogg,eng/audio/empty.ogg
349,end,4,eng/image/end.png,eng/audio/end.ogg,eng/audio/end.ogg
350,enemy,4,eng/image/enemy.png,eng/audio/enemy.ogg,eng/audio/enemy.ogg
351,energy,4,eng/image/energy.png,eng/audio/energy.ogg,eng/audio/energy.ogg
352,engine,4,eng/image/engine.png,eng/audio/engine.ogg,eng/audio/engine.ogg
353,enjoy,4,eng/image/enjoy.png,eng/audio/enjoy.ogg,eng/audio/enjoy.ogg
354,entertainment,4,eng/image/entertainment.png,eng/audio/entertainment.ogg,eng/audio/entertainment.ogg
355,envelope,4,eng/image/envelope.png,eng/audio/envelope.ogg,eng/audio/envelope.ogg
356,environment,4,eng/image/environment.png,eng/audio/environment.ogg,eng/audio/environment.ogg
357,equality,4,eng/image/equality.png,eng/audio/equality.ogg,eng/audio/equality.ogg
358,error,4,eng/image/error.png,eng/audio/error.ogg,eng/audio/error.ogg
359,estate,4,eng/image/estate.png,eng/audio/estate.ogg,eng/audio/estate.ogg
360,even,4,eng/image/even.png,eng/audio/even.ogg,eng/audio/even.ogg
361,evening,4,eng/image/evening.png,eng/audio/evening.ogg,eng/audio/evening.ogg
362,event,4,eng/image/event.png,eng/audio/event.ogg,eng/audio/event.ogg
363,exam,4,eng/image/exam.png,eng/audio/exam.ogg,eng/audio/exam.ogg
364,example,4,eng/image/example.png,eng/audio/example.ogg,eng/audio/example.ogg
365,excess,4,eng/image/excess.png,eng/audio/excess.ogg,eng/audio/excess.ogg
366,excite,4,eng/image/excite.png,eng/audio/excite.ogg,eng/audio/excite.ogg
367,excitement,4,eng/image/excitement.png,eng/audio/excitement.ogg,eng/audio/excitement.ogg
368,exercise,4,eng/image/exercise.png,eng/audio/exercise.ogg,eng/audio/exercise.ogg
369,expectation,4,eng/image/expectation.png,eng/audio/expectation.ogg,eng/audio/expectation.ogg
370,expensive,4,eng/image/expensive.png,eng/audio/expensive.ogg,eng/audio/expensive.ogg
371,extra,4,eng/image/extra.png,eng/audio/extra.ogg,eng/audio/extra.ogg
372,eye,4,eng/image/eye.png,eng/audio/eye.ogg,eng/audio/eye.ogg
373,eyeball,4,eng/image/eyeball.png,eng/audio/eyeball.ogg,eng/audio/eyeball.ogg
374,eyelid,4,eng/image/eyelid.png,eng/audio/eyelid.ogg,eng/audio/eyelid.ogg
375,face,4,eng/image/face.png,eng/audio/face.ogg,eng/audio/face.ogg
376,faith,4,eng/image/faith.png,eng/audio/faith.ogg,eng/audio/faith.ogg
377,family,4,eng/image/family.png,eng/audio/family.ogg,eng/audio/family.ogg
378,fan,4,eng/image/fan.png,eng/audio/fan.ogg,eng/audio/fan.ogg
379,fashion,4,eng/image/fashion.png,eng/audio/fashion.ogg,eng/audio/fashion.ogg
380,fat,4,eng/image/fat.png,eng/audio/fat.ogg,eng/audio/fat.ogg
381,father,4,eng/image/father.png,eng/audio/father.ogg,eng/audio/father.ogg
382,fatigue,4,eng/image/fatigue.png,eng/audio/fatigue.ogg,eng/audio/fatigue.ogg
383,fault,4,eng/image/fault.png,eng/audio/fault.ogg,eng/audio/fault.ogg
384,favourite,4,eng/image/favourite.png,eng/audio/favourite.ogg,eng/audio/favourite.ogg
385,fear,4,eng/image/fear.png,eng/audio/fear.ogg,eng/audio/fear.ogg
386,feast,4,eng/image/feast.png,eng/audio/feast.ogg,eng/audio/feast.ogg
387,female,4,eng/image/female.png,eng/audio/female.ogg,eng/audio/female.ogg
388,ferry,4,eng/image/ferry.png,eng/audio/ferry.ogg,eng/audio/ferry.ogg
389,festival,4,eng/image/festival.png,eng/audio/festival.ogg,eng/audio/festival.ogg
390,fever,4,eng/image/fever.png,eng/audio/fever.ogg,eng/audio/fever.ogg
391,field,4,eng/image/field.png,eng/audio/field.ogg,eng/audio/field.ogg
392,fight,4,eng/image/fight.png,eng/audio/fight.ogg,eng/audio/fight.ogg
393,file,4,eng/image/file.png,eng/audio/file.ogg,eng/audio/file.ogg
394,filter,4,eng/image/filter.png,eng/audio/filter.ogg,eng/audio/filter.ogg
395,final,4,eng/image/final.png,eng/audio/final.ogg,eng/audio/final.ogg
396,finger,4,eng/image/finger.png,eng/audio/finger.ogg,eng/audio/finger.ogg
397,fire,4,eng/image/fire.png,eng/audio/fire.ogg,eng/audio/fire.ogg
398,firewood,4,eng/image/firewood.png,eng/audio/firewood.ogg,eng/audio/firewood.ogg
399,first,4,eng/image/first.png,eng/audio/first.ogg,eng/audio/first.ogg
400,fish,4,eng/image/fish.png,eng/audio/fish.ogg,eng/audio/fish.ogg
401,fisherman,4,eng/image/fisherman.png,eng/audio/fisherman.ogg,eng/audio/fisherman.ogg
402,fishermen,4,eng/image/fishermen.png,eng/audio/fishermen.ogg,eng/audio/fishermen.ogg
403,fishing,4,eng/image/fishing.png,eng/audio/fishing.ogg,eng/audio/fishing.ogg
404,fist,4,eng/image/fist.png,eng/audio/fist.ogg,eng/audio/fist.ogg
405,five,4,eng/image/five.png,eng/audio/five.ogg,eng/audio/five.ogg
406,flesh,4,eng/image/flesh.png,eng/audio/flesh.ogg,eng/audio/flesh.ogg
407,flood,4,eng/image/flood.png,eng/audio/flood.ogg,eng/audio/flood.ogg
408,floor,4,eng/image/floor.png,eng/audio/floor.ogg,eng/audio/floor.ogg
409,flow,4,eng/image/flow.png,eng/audio/flow.ogg,eng/audio/flow.ogg
410,flowers,4,eng/image/flowers.png,eng/audio/flowers.ogg,eng/audio/flowers.ogg
411,fly,4,eng/image/fly.png,eng/audio/fly.ogg,eng/audio/fly.ogg
412,foam,4,eng/image/foam.png,eng/audio/foam.ogg,eng/audio/foam.ogg
413,food,4,eng/image/food.png,eng/audio/food.ogg,eng/audio/food.ogg
414,forest,4,eng/image/forest.png,eng/audio/forest.ogg,eng/audio/forest.ogg
415,forever,4,eng/image/forever.png,eng/audio/forever.ogg,eng/audio/forever.ogg
416,fork,4,eng/image/fork.png,eng/audio/fork.ogg,eng/audio/fork.ogg
417,form,4,eng/image/form.png,eng/audio/form.ogg,eng/audio/form.ogg
418,four,4,eng/image/four.png,eng/audio/four.ogg,eng/audio/four.ogg
419,fox,4,eng/image/fox.png,eng/audio/fox.ogg,eng/audio/fox.ogg
420,frame,4,eng/image/frame.png,eng/audio/frame.ogg,eng/audio/frame.ogg
421,fraud,4,eng/image/fraud.png,eng/audio/fraud.ogg,eng/audio/fraud.ogg
422,fridge,4,eng/image/fridge.png,eng/audio/fridge.ogg,eng/audio/fridge.ogg
423,friend,4,eng/image/friend.png,eng/audio/friend.ogg,eng/audio/friend.ogg
424,friends,4,eng/image/friends.png,eng/audio/friends.ogg,eng/audio/friends.ogg
425,friendship,4,eng/image/friendship.png,eng/audio/friendship.ogg,eng/audio/friendship.ogg
426,frog,4,eng/image/frog.png,eng/audio/frog.ogg,eng/audio/frog.ogg
427,frown,4,eng/image/frown.png,eng/audio/frown.ogg,eng/audio/frown.ogg
428,fruit,4,eng/image/fruit.png,eng/audio/fruit.ogg,eng/audio/fruit.ogg
429,fry,4,eng/image/fry.png,eng/audio/fry.ogg,eng/audio/fry.ogg
430,gangster,4,eng/image/gangster.png,eng/audio/gangster.ogg,eng/audio/gangster.ogg
431,gateway,4,eng/image/gateway.png,eng/audio/gateway.ogg,eng/audio/gateway.ogg
432,gauge,4,eng/image/gauge.png,eng/audio/gauge.ogg,eng/audio/gauge.ogg
433,general,4,eng/image/general.png,eng/audio/general.ogg,eng/audio/general.ogg
434,geography,4,eng/image/geography.png,eng/audio/geography.ogg,eng/audio/geography.ogg
435,geology,4,eng/image/geology.png,eng/audio/geology.ogg,eng/audio/geology.ogg
436,geometry,4,eng/image/geometry.png,eng/audio/geometry.ogg,eng/audio/geometry.ogg
437,gift,4,eng/image/gift.png,eng/audio/gift.ogg,eng/audio/gift.ogg
438,giraffe,4,eng/image/giraffe.png,eng/audio/giraffe.ogg,eng/audio/giraffe.ogg
439,girl,4,eng/image/girl.png,eng/audio/girl.ogg,eng/audio/girl.ogg
440,give,4,eng/image/give.png,eng/audio/give.ogg,eng/audio/give.ogg
441,go,4,eng/image/go.png,eng/audio/go.ogg,eng/audio/go.ogg
442,goal,4,eng/image/goal.png,eng/audio/goal.ogg,eng/audio/goal.ogg
443,goalkeeper,4,eng/image/goalkeeper.png,eng/audio/goalkeeper.ogg,eng/audio/goalkeeper.ogg
444,goalpost,4,eng/image/goalpost.png,eng/audio/goalpost.ogg,eng/audio/goalpost.ogg
445,goat,4,eng/image/goat.png,eng/audio/goat.ogg,eng/audio/goat.ogg
446,gold,4,eng/image/gold.png,eng/audio/gold.ogg,eng/audio/gold.ogg
447,golf,4,eng/image/golf.png,eng/audio/golf.ogg,eng/audio/golf.ogg
448,good,4,eng/image/good.png,eng/audio/good.ogg,eng/audio/good.ogg
449,gospel,4,eng/image/gospel.png,eng/audio/gospel.ogg,eng/audio/gospel.ogg
450,government,4,eng/image/government.png,eng/audio/government.ogg,eng/audio/government.ogg
451,governor,4,eng/image/governor.png,eng/audio/governor.ogg,eng/audio/governor.ogg
452,granary,4,eng/image/granary.png,eng/audio/granary.ogg,eng/audio/granary.ogg
453,grandchild,4,eng/image/grandchild.png,eng/audio/grandchild.ogg,eng/audio/grandchild.ogg
454,grandfather,4,eng/image/grandfather.png,eng/audio/grandfather.ogg,eng/audio/grandfather.ogg
455,grape,4,eng/image/grape.png,eng/audio/grape.ogg,eng/audio/grape.ogg
456,grass,4,eng/image/grass.png,eng/audio/grass.ogg,eng/audio/grass.ogg
457,grate,4,eng/image/grate.png,eng/audio/grate.ogg,eng/audio/grate.ogg
458,greed,4,eng/image/greed.png,eng/audio/greed.ogg,eng/audio/greed.ogg
459,ground,4,eng/image/ground.png,eng/audio/ground.ogg,eng/audio/ground.ogg
460,group,4,eng/image/group.png,eng/audio/group.ogg,eng/audio/group.ogg
461,grow,4,eng/image/grow.png,eng/audio/grow.ogg,eng/audio/grow.ogg
462,growth,4,eng/image/growth.png,eng/audio/growth.ogg,eng/audio/growth.ogg
463,guard,4,eng/image/guard.png,eng/audio/guard.ogg,eng/audio/guard.ogg
464,guide,4,eng/image/guide.png,eng/audio/guide.ogg,eng/audio/guide.ogg
465,guitar,4,eng/image/guitar.png,eng/audio/guitar.ogg,eng/audio/guitar.ogg
466,hair,4,eng/image/hair.png,eng/audio/hair.ogg,eng/audio/hair.ogg
467,half,4,eng/image/half.png,eng/audio/half.ogg,eng/audio/half.ogg
468,hammer,4,eng/image/hammer.png,eng/audio/hammer.ogg,eng/audio/hammer.ogg
469,hand,4,eng/image/hand.png,eng/audio/hand.ogg,eng/audio/hand.ogg
470,handicap,4,eng/image/handicap.png,eng/audio/handicap.ogg,eng/audio/handicap.ogg
471,happy,4,eng/image/happy.png,eng/audio/happy.ogg,eng/audio/happy.ogg
472,hat,4,eng/image/hat.png,eng/audio/hat.ogg,eng/audio/hat.ogg
473,head,4,eng/image/head.png,eng/audio/head.ogg,eng/audio/head.ogg
474,headline,4,eng/image/headline.png,eng/audio/headline.ogg,eng/audio/headline.ogg
475,heads,4,eng/image/heads.png,eng/audio/heads.ogg,eng/audio/heads.ogg
476,health,4,eng/image/health.png,eng/audio/health.ogg,eng/audio/health.ogg
477,heart,4,eng/image/heart.png,eng/audio/heart.ogg,eng/audio/heart.ogg
478,heavy,4,eng/image/heavy.png,eng/audio/heavy.ogg,eng/audio/heavy.ogg
479,hectare,4,eng/image/hectare.png,eng/audio/hectare.ogg,eng/audio/hectare.ogg
480,heel,4,eng/image/heel.png,eng/audio/heel.ogg,eng/audio/heel.ogg
481,hello,4,eng/image/hello.png,eng/audio/hello.ogg,eng/audio/hello.ogg
482,help,4,eng/image/help.png,eng/audio/help.ogg,eng/audio/help.ogg
483,hen,4,eng/image/hen.png,eng/audio/hen.ogg,eng/audio/hen.ogg
484,herdsman,4,eng/image/herdsman.png,eng/audio/herdsman.ogg,eng/audio/herdsman.ogg
485,hero,4,eng/image/hero.png,eng/audio/hero.ogg,eng/audio/hero.ogg
486,hill,4,eng/image/hill.png,eng/audio/hill.ogg,eng/audio/hill.ogg
487,hippo,4,eng/image/hippo.png,eng/audio/hippo.ogg,eng/audio/hippo.ogg
488,history,4,eng/image/history.png,eng/audio/history.ogg,eng/audio/history.ogg
489,hit,4,eng/image/hit.png,eng/audio/hit.ogg,eng/audio/hit.ogg
490,hive,4,eng/image/hive.png,eng/audio/hive.ogg,eng/audio/hive.ogg
491,hockey,4,eng/image/hockey.png,eng/audio/hockey.ogg,eng/audio/hockey.ogg
492,hole,4,eng/image/hole.png,eng/audio/hole.ogg,eng/audio/hole.ogg
493,home,4,eng/image/home.png,eng/audio/home.ogg,eng/audio/home.ogg
494,honey,4,eng/image/honey.png,eng/audio/honey.ogg,eng/audio/honey.ogg
495,honour,4,eng/image/honour.png,eng/audio/honour.ogg,eng/audio/honour.ogg
496,hop,4,eng/image/hop.png,eng/audio/hop.ogg,eng/audio/hop.ogg
497,horn,4,eng/image/horn.png,eng/audio/horn.ogg,eng/audio/horn.ogg
498,horse,4,eng/image/horse.png,eng/audio/horse.ogg,eng/audio/horse.ogg
499,hour,4,eng/image/hour.png,eng/audio/hour.ogg,eng/audio/hour.ogg
500,house,4,eng/image/house.png,eng/audio/house.ogg,eng/audio/house.ogg
501,hug,4,eng/image/hug.png,eng/audio/hug.ogg,eng/audio/hug.ogg
502,human,4,eng/image/human.png,eng/audio/human.ogg,eng/audio/human.ogg
503,hump,4,eng/image/hump.png,eng/audio/hump.ogg,eng/audio/hump.ogg
504,hundred,4,eng/image/hundred.png,eng/audio/hundred.ogg,eng/audio/hundred.ogg
505,hunger,4,eng/image/hunger.png,eng/audio/hunger.ogg,eng/audio/hunger.ogg
506,hunter,4,eng/image/hunter.png,eng/audio/hunter.ogg,eng/audio/hunter.ogg
507,husband,4,eng/image/husband.png,eng/audio/husband.ogg,eng/audio/husband.ogg
508,hydrogen,4,eng/image/hydrogen.png,eng/audio/hydrogen.ogg,eng/audio/hydrogen.ogg
509,hyena,4,eng/image/hyena.png,eng/audio/hyena.ogg,eng/audio/hyena.ogg
510,hypocrite,4,eng/image/hypocrite.png,eng/audio/hypocrite.ogg,eng/audio/hypocrite.ogg
511,ice,4,eng/image/ice.png,eng/audio/ice.ogg,eng/audio/ice.ogg
512,idiot,4,eng/image/idiot.png,eng/audio/idiot.ogg,eng/audio/idiot.ogg
513,imitate,4,eng/image/imitate.png,eng/audio/imitate.ogg,eng/audio/imitate.ogg
514,importance,4,eng/image/importance.png,eng/audio/importance.ogg,eng/audio/importance.ogg
515,inclusion,4,eng/image/inclusion.png,eng/audio/inclusion.ogg,eng/audio/inclusion.ogg
516,income,4,eng/image/income.png,eng/audio/income.ogg,eng/audio/income.ogg
517,industry,4,eng/image/industry.png,eng/audio/industry.ogg,eng/audio/industry.ogg
518,injection,4,eng/image/injection.png,eng/audio/injection.ogg,eng/audio/injection.ogg
519,injustice,4,eng/image/injustice.png,eng/audio/injustice.ogg,eng/audio/injustice.ogg
520,inspection,4,eng/image/inspection.png,eng/audio/inspection.ogg,eng/audio/inspection.ogg
521,institution,4,eng/image/institution.png,eng/audio/institution.ogg,eng/audio/institution.ogg
522,insult,4,eng/image/insult.png,eng/audio/insult.ogg,eng/audio/insult.ogg
523,international,4,eng/image/international.png,eng/audio/international.ogg,eng/audio/international.ogg
524,interrogate,4,eng/image/interrogate.png,eng/audio/interrogate.ogg,eng/audio/interrogate.ogg
525,interview,4,eng/image/interview.png,eng/audio/interview.ogg,eng/audio/interview.ogg
526,introduction,4,eng/image/introduction.png,eng/audio/introduction.ogg,eng/audio/introduction.ogg
527,investigator,4,eng/image/investigator.png,eng/audio/investigator.ogg,eng/audio/investigator.ogg
528,investment,4,eng/image/investment.png,eng/audio/investment.ogg,eng/audio/investment.ogg
529,irritate,4,eng/image/irritate.png,eng/audio/irritate.ogg,eng/audio/irritate.ogg
530,island,4,eng/image/island.png,eng/audio/island.ogg,eng/audio/island.ogg
531,issues,4,eng/image/issues.png,eng/audio/issues.ogg,eng/audio/issues.ogg
532,jacket,4,eng/image/jacket.png,eng/audio/jacket.ogg,eng/audio/jacket.ogg
533,jackfruit,4,eng/image/jackfruit.png,eng/audio/jackfruit.ogg,eng/audio/jackfruit.ogg
534,jam,4,eng/image/jam.png,eng/audio/jam.ogg,eng/audio/jam.ogg
535,janitor,4,eng/image/janitor.png,eng/audio/janitor.ogg,eng/audio/janitor.ogg
536,jersey,4,eng/image/jersey.png,eng/audio/jersey.ogg,eng/audio/jersey.ogg
537,jet,4,eng/image/jet.png,eng/audio/jet.ogg,eng/audio/jet.ogg
538,joker,4,eng/image/joker.png,eng/audio/joker.ogg,eng/audio/joker.ogg
539,judge,4,eng/image/judge.png,eng/audio/judge.ogg,eng/audio/judge.ogg
540,jug,4,eng/image/jug.png,eng/audio/jug.ogg,eng/audio/jug.ogg
541,kilogram,4,eng/image/kilogram.png,eng/audio/kilogram.ogg,eng/audio/kilogram.ogg
542,king,4,eng/image/king.png,eng/audio/king.ogg,eng/audio/king.ogg
543,kitchen,4,eng/image/kitchen.png,eng/audio/kitchen.ogg,eng/audio/kitchen.ogg
544,knees,4,eng/image/knees.png,eng/audio/knees.ogg,eng/audio/knees.ogg
545,knife,4,eng/image/knife.png,eng/audio/knife.ogg,eng/audio/knife.ogg
546,knot,4,eng/image/knot.png,eng/audio/knot.ogg,eng/audio/knot.ogg
547,ladder,4,eng/image/ladder.png,eng/audio/ladder.ogg,eng/audio/ladder.ogg
548,ladies,4,eng/image/ladies.png,eng/audio/ladies.ogg,eng/audio/ladies.ogg
549,lady,4,eng/image/lady.png,eng/audio/lady.ogg,eng/audio/lady.ogg
550,law,4,eng/image/law.png,eng/audio/law.ogg,eng/audio/law.ogg
551,lawyer,4,eng/image/lawyer.png,eng/audio/lawyer.ogg,eng/audio/lawyer.ogg
552,lawyers,4,eng/image/lawyers.png,eng/audio/lawyers.ogg,eng/audio/lawyers.ogg
553,laziness,4,eng/image/laziness.png,eng/audio/laziness.ogg,eng/audio/laziness.ogg
554,leaders,4,eng/image/leaders.png,eng/audio/leaders.ogg,eng/audio/leaders.ogg
555,leadership,4,eng/image/leadership.png,eng/audio/leadership.ogg,eng/audio/leadership.ogg
556,leaf,4,eng/image/leaf.png,eng/audio/leaf.ogg,eng/audio/leaf.ogg
557,league,4,eng/image/league.png,eng/audio/league.ogg,eng/audio/league.ogg
558,leave,4,eng/image/leave.png,eng/audio/leave.ogg,eng/audio/leave.ogg
559,leaves,4,eng/image/leaves.png,eng/audio/leaves.ogg,eng/audio/leaves.ogg
560,lecturer,4,eng/image/lecturer.png,eng/audio/lecturer.ogg,eng/audio/lecturer.ogg
561,ledger,4,eng/image/ledger.png,eng/audio/ledger.ogg,eng/audio/ledger.ogg
562,leg,4,eng/image/leg.png,eng/audio/leg.ogg,eng/audio/leg.ogg
563,lens,4,eng/image/lens.png,eng/audio/lens.ogg,eng/audio/lens.ogg
564,leopard,4,eng/image/leopard.png,eng/audio/leopard.ogg,eng/audio/leopard.ogg
565,less,4,eng/image/less.png,eng/audio/less.ogg,eng/audio/less.ogg
566,lesson,4,eng/image/lesson.png,eng/audio/lesson.ogg,eng/audio/lesson.ogg
567,library,4,eng/image/library.png,eng/audio/library.ogg,eng/audio/library.ogg
568,lid,4,eng/image/lid.png,eng/audio/lid.ogg,eng/audio/lid.ogg
569,lie,4,eng/image/lie.png,eng/audio/lie.ogg,eng/audio/lie.ogg
570,light,4,eng/image/light.png,eng/audio/light.ogg,eng/audio/light.ogg
571,lightning,4,eng/image/lightning.png,eng/audio/lightning.ogg,eng/audio/lightning.ogg
572,line,4,eng/image/line.png,eng/audio/line.ogg,eng/audio/line.ogg
573,lion,4,eng/image/lion.png,eng/audio/lion.ogg,eng/audio/lion.ogg
574,liquid,4,eng/image/liquid.png,eng/audio/liquid.ogg,eng/audio/liquid.ogg
575,listen,4,eng/image/listen.png,eng/audio/listen.ogg,eng/audio/listen.ogg
576,liver,4,eng/image/liver.png,eng/audio/liver.ogg,eng/audio/liver.ogg
577,loan,4,eng/image/loan.png,eng/audio/loan.ogg,eng/audio/loan.ogg
578,log,4,eng/image/log.png,eng/audio/log.ogg,eng/audio/log.ogg
579,loneliness,4,eng/image/loneliness.png,eng/audio/loneliness.ogg,eng/audio/loneliness.ogg
580,loss,4,eng/image/loss.png,eng/audio/loss.ogg,eng/audio/loss.ogg
581,lot,4,eng/image/lot.png,eng/audio/lot.ogg,eng/audio/lot.ogg
582,louse,4,eng/image/louse.png,eng/audio/louse.ogg,eng/audio/louse.ogg
583,love,4,eng/image/love.png,eng/audio/love.ogg,eng/audio/love.ogg
584,lover,4,eng/image/lover.png,eng/audio/lover.ogg,eng/audio/lover.ogg
585,lovers,4,eng/image/lovers.png,eng/audio/lovers.ogg,eng/audio/lovers.ogg
586,luggage,4,eng/image/luggage.png,eng/audio/luggage.ogg,eng/audio/luggage.ogg
587,machine,4,eng/image/machine.png,eng/audio/machine.ogg,eng/audio/machine.ogg
588,magazine,4,eng/image/magazine.png,eng/audio/magazine.ogg,eng/audio/magazine.ogg
589,magistrate,4,eng/image/magistrate.png,eng/audio/magistrate.ogg,eng/audio/magistrate.ogg
590,maid,4,eng/image/maid.png,eng/audio/maid.ogg,eng/audio/maid.ogg
591,maize,4,eng/image/maize.png,eng/audio/maize.ogg,eng/audio/maize.ogg
592,makeup,4,eng/image/makeup.png,eng/audio/makeup.ogg,eng/audio/makeup.ogg
593,man,4,eng/image/man.png,eng/audio/man.ogg,eng/audio/man.ogg
594,manage,4,eng/image/manage.png,eng/audio/manage.ogg,eng/audio/manage.ogg
595,manager,4,eng/image/manager.png,eng/audio/manager.ogg,eng/audio/manager.ogg
596,mango,4,eng/image/mango.png,eng/audio/mango.ogg,eng/audio/mango.ogg
597,mansion,4,eng/image/mansion.png,eng/audio/mansion.ogg,eng/audio/mansion.ogg
598,mark,4,eng/image/mark.png,eng/audio/mark.ogg,eng/audio/mark.ogg
599,market,4,eng/image/market.png,eng/audio/market.ogg,eng/audio/market.ogg
600,marry,4,eng/image/marry.png,eng/audio/marry.ogg,eng/audio/marry.ogg
601,mask,4,eng/image/mask.png,eng/audio/mask.ogg,eng/audio/mask.ogg
602,mat,4,eng/image/mat.png,eng/audio/mat.ogg,eng/audio/mat.ogg
603,match,4,eng/image/match.png,eng/audio/match.ogg,eng/audio/match.ogg
604,maths,4,eng/image/maths.png,eng/audio/maths.ogg,eng/audio/maths.ogg
605,mattress,4,eng/image/mattress.png,eng/audio/mattress.ogg,eng/audio/mattress.ogg
606,may,4,eng/image/may.png,eng/audio/may.ogg,eng/audio/may.ogg
607,mayor,4,eng/image/mayor.png,eng/audio/mayor.ogg,eng/audio/mayor.ogg
608,measure,4,eng/image/measure.png,eng/audio/measure.ogg,eng/audio/measure.ogg
609,measurement,4,eng/image/measurement.png,eng/audio/measurement.ogg,eng/audio/measurement.ogg
610,meat,4,eng/image/meat.png,eng/audio/meat.ogg,eng/audio/meat.ogg
611,medicine,4,eng/image/medicine.png,eng/audio/medicine.ogg,eng/audio/medicine.ogg
612,meditate,4,eng/image/meditate.png,eng/audio/meditate.ogg,eng/audio/meditate.ogg
613,member,4,eng/image/member.png,eng/audio/member.ogg,eng/audio/member.ogg
614,members,4,eng/image/members.png,eng/audio/members.ogg,eng/audio/members.ogg
615,mercy,4,eng/image/mercy.png,eng/audio/mercy.ogg,eng/audio/mercy.ogg
616,meter,4,eng/image/meter.png,eng/audio/meter.ogg,eng/audio/meter.ogg
617,middleman,4,eng/image/middleman.png,eng/audio/middleman.ogg,eng/audio/middleman.ogg
618,milk,4,eng/image/milk.png,eng/audio/milk.ogg,eng/audio/milk.ogg
619,millipede,4,eng/image/millipede.png,eng/audio/millipede.ogg,eng/audio/millipede.ogg
620,mineral,4,eng/image/mineral.png,eng/audio/mineral.ogg,eng/audio/mineral.ogg
621,minimal,4,eng/image/minimal.png,eng/audio/minimal.ogg,eng/audio/minimal.ogg
622,minister,4,eng/image/minister.png,eng/audio/minister.ogg,eng/audio/minister.ogg
623,minute,4,eng/image/minute.png,eng/audio/minute.ogg,eng/audio/minute.ogg
624,miracle,4,eng/image/miracle.png,eng/audio/miracle.ogg,eng/audio/miracle.ogg
625,mistake,4,eng/image/mistake.png,eng/audio/mistake.ogg,eng/audio/mistake.ogg
626,mister,4,eng/image/mister.png,eng/audio/mister.ogg,eng/audio/mister.ogg
627,mixture,4,eng/image/mixture.png,eng/audio/mixture.ogg,eng/audio/mixture.ogg
628,molar,4,eng/image/molar.png,eng/audio/molar.ogg,eng/audio/molar.ogg
629,mole,4,eng/image/mole.png,eng/audio/mole.ogg,eng/audio/mole.ogg
630,mongoose,4,eng/image/mongoose.png,eng/audio/mongoose.ogg,eng/audio/mongoose.ogg
631,monkey,4,eng/image/monkey.png,eng/audio/monkey.ogg,eng/audio/monkey.ogg
632,monster,4,eng/image/monster.png,eng/audio/monster.ogg,eng/audio/monster.ogg
633,month,4,eng/image/month.png,eng/audio/month.ogg,eng/audio/month.ogg
634,moon,4,eng/image/moon.png,eng/audio/moon.ogg,eng/audio/moon.ogg
635,mop,4,eng/image/mop.png,eng/audio/mop.ogg,eng/audio/mop.ogg
636,morning,4,eng/image/morning.png,eng/audio/morning.ogg,eng/audio/morning.ogg
637,mortar,4,eng/image/mortar.png,eng/audio/mortar.ogg,eng/audio/mortar.ogg
638,mosquito,4,eng/image/mosquito.png,eng/audio/mosquito.ogg,eng/audio/mosquito.ogg
639,mother,4,eng/image/mother.png,eng/audio/mother.ogg,eng/audio/mother.ogg
640,mountain,4,eng/image/mountain.png,eng/audio/mountain.ogg,eng/audio/mountain.ogg
641,mountains,4,eng/image/mountains.png,eng/audio/mountains.ogg,eng/audio/mountains.ogg
642,mouth,4,eng/image/mouth.png,eng/audio/mouth.ogg,eng/audio/mouth.ogg
643,move,4,eng/image/move.png,eng/audio/move.ogg,eng/audio/move.ogg
644,muscle,4,eng/image/muscle.png,eng/audio/muscle.ogg,eng/audio/muscle.ogg
645,musician,4,eng/image/musician.png,eng/audio/musician.ogg,eng/audio/musician.ogg
646,name,4,eng/image/name.png,eng/audio/name.ogg,eng/audio/name.ogg
647,nanny,4,eng/image/nanny.png,eng/audio/nanny.ogg,eng/audio/nanny.ogg
