id,name,type,image,sound,phonemeSound
xray,xray,4,assets/dict/xray.png,assets/dict/xray.ogg,assets/dict/xray.ogg
grapefruit,grapefruit,4,assets/dict/grapefruit.png,assets/dict/grapefruit.ogg,assets/dict/grapefruit.ogg
iceberg,iceberg,4,assets/dict/iceberg.png,assets/dict/iceberg.ogg,assets/dict/iceberg.ogg
brave,brave,4,assets/dict/brave.png,assets/dict/brave.ogg,assets/dict/brave.ogg
mouse,mouse,4,assets/dict/mouse.png,assets/dict/mouse.ogg,assets/dict/mouse.ogg
jogging,jogging,4,assets/dict/jogging.png,assets/dict/jogging.ogg,assets/dict/jogging.ogg
cap,cap,4,assets/dict/cap.png,assets/dict/cap.ogg,assets/dict/cap.ogg
wagon,wagon,4,assets/dict/wagon.png,assets/dict/wagon.ogg,assets/dict/wagon.ogg
photograph,photograph,4,assets/dict/photograph.png,assets/dict/photograph.ogg,assets/dict/photograph.ogg
chimpanzee,chimpanzee,4,assets/dict/chimpanzee.png,assets/dict/chimpanzee.ogg,assets/dict/chimpanzee.ogg
bus,bus,4,assets/dict/bus.png,assets/dict/bus.ogg,assets/dict/bus.ogg
jaw,jaw,4,assets/dict/jaw.png,assets/dict/jaw.ogg,assets/dict/jaw.ogg
shark,shark,4,assets/dict/shark.png,assets/dict/shark.ogg,assets/dict/shark.ogg
nene,nene,4,assets/dict/nene.png,assets/dict/nene.ogg,assets/dict/nene.ogg
brinjal,brinjal,4,assets/dict/brinjal.png,assets/dict/brinjal.ogg,assets/dict/brinjal.ogg
sandpiper,sandpiper,4,assets/dict/sandpiper.png,assets/dict/sandpiper.ogg,assets/dict/sandpiper.ogg
ice,ice,4,assets/dict/ice.png,assets/dict/ice.ogg,assets/dict/ice.ogg
apple,apple,4,assets/dict/apple.png,assets/dict/apple.ogg,assets/dict/apple.ogg
nostril,nostril,4,assets/dict/nostril.png,assets/dict/nostril.ogg,assets/dict/nostril.ogg
mango,mango,4,assets/dict/mango.png,assets/dict/mango.ogg,assets/dict/mango.ogg
cool,cool,4,assets/dict/cool.png,assets/dict/cool.ogg,assets/dict/cool.ogg
waist,waist,4,assets/dict/waist.png,assets/dict/waist.ogg,assets/dict/waist.ogg
calf,calf,4,assets/dict/calf.png,assets/dict/calf.ogg,assets/dict/calf.ogg
pliers,pliers,4,assets/dict/pliers.png,assets/dict/pliers.ogg,assets/dict/pliers.ogg
termite,termite,4,assets/dict/termite.png,assets/dict/termite.ogg,assets/dict/termite.ogg
question,question,4,assets/dict/question.png,assets/dict/question.ogg,assets/dict/question.ogg
camel,camel,4,assets/dict/camel.png,assets/dict/camel.ogg,assets/dict/camel.ogg
roots,roots,4,assets/dict/roots.png,assets/dict/roots.ogg,assets/dict/roots.ogg
disgusted,disgusted,4,assets/dict/disgusted.png,assets/dict/disgusted.ogg,assets/dict/disgusted.ogg
hip,hip,4,assets/dict/hip.png,assets/dict/hip.ogg,assets/dict/hip.ogg
dress,dress,4,assets/dict/dress.png,assets/dict/dress.ogg,assets/dict/dress.ogg
hen,hen,4,assets/dict/hen.png,assets/dict/hen.ogg,assets/dict/hen.ogg
abdomen,abdomen,4,assets/dict/abdomen.png,assets/dict/abdomen.ogg,assets/dict/abdomen.ogg
bat,bat,4,assets/dict/bat.png,assets/dict/bat.ogg,assets/dict/bat.ogg
date,date,4,assets/dict/date.png,assets/dict/date.ogg,assets/dict/date.ogg
cube,cube,4,assets/dict/cube.png,assets/dict/cube.ogg,assets/dict/cube.ogg
asparagus,asparagus,4,assets/dict/asparagus.png,assets/dict/asparagus.ogg,assets/dict/asparagus.ogg
gannet,gannet,4,assets/dict/gannet.png,assets/dict/gannet.ogg,assets/dict/gannet.ogg
tamarind,tamarind,4,assets/dict/tamarind.png,assets/dict/tamarind.ogg,assets/dict/tamarind.ogg
marble,marble,4,assets/dict/marble.png,assets/dict/marble.ogg,assets/dict/marble.ogg
honeybee,honeybee,4,assets/dict/honeybee.png,assets/dict/honeybee.ogg,assets/dict/honeybee.ogg
nervous,nervous,4,assets/dict/nervous.png,assets/dict/nervous.ogg,assets/dict/nervous.ogg
bowl,bowl,4,assets/dict/bowl.png,assets/dict/bowl.ogg,assets/dict/bowl.ogg
dodo,dodo,4,assets/dict/dodo.png,assets/dict/dodo.ogg,assets/dict/dodo.ogg
mouth,mouth,4,assets/dict/mouth.png,assets/dict/mouth.ogg,assets/dict/mouth.ogg
white,white,4,assets/dict/white.png,assets/dict/white.ogg,assets/dict/white.ogg
candle,candle,4,assets/dict/candle.png,assets/dict/candle.ogg,assets/dict/candle.ogg
pour,pour,4,assets/dict/pour.png,assets/dict/pour.ogg,assets/dict/pour.ogg
maina,maina,4,assets/dict/maina.png,assets/dict/maina.ogg,assets/dict/maina.ogg
annoyed,annoyed,4,assets/dict/annoyed.png,assets/dict/annoyed.ogg,assets/dict/annoyed.ogg
cheek,cheek,4,assets/dict/cheek.png,assets/dict/cheek.ogg,assets/dict/cheek.ogg
sweater,sweater,4,assets/dict/sweater.png,assets/dict/sweater.ogg,assets/dict/sweater.ogg
bored,bored,4,assets/dict/bored.png,assets/dict/bored.ogg,assets/dict/bored.ogg
foot,foot,4,assets/dict/foot.png,assets/dict/foot.ogg,assets/dict/foot.ogg
briefcase,briefcase,4,assets/dict/briefcase.png,assets/dict/briefcase.ogg,assets/dict/briefcase.ogg
walking,walking,4,assets/dict/walking.png,assets/dict/walking.ogg,assets/dict/walking.ogg
sink,sink,4,assets/dict/sink.png,assets/dict/sink.ogg,assets/dict/sink.ogg
badger,badger,4,assets/dict/badger.png,assets/dict/badger.ogg,assets/dict/badger.ogg
hyena,hyena,4,assets/dict/hyena.png,assets/dict/hyena.ogg,assets/dict/hyena.ogg
parallelogram,parallelogram,4,assets/dict/parallelogram.png,assets/dict/parallelogram.ogg,assets/dict/parallelogram.ogg
forgive,forgive,4,assets/dict/forgive.png,assets/dict/forgive.ogg,assets/dict/forgive.ogg
bike,bike,4,assets/dict/bike.png,assets/dict/bike.ogg,assets/dict/bike.ogg
detergent,detergent,4,assets/dict/detergent.png,assets/dict/detergent.ogg,assets/dict/detergent.ogg
jacket,jacket,4,assets/dict/jacket.png,assets/dict/jacket.ogg,assets/dict/jacket.ogg
chameleon,chameleon,4,assets/dict/chameleon.png,assets/dict/chameleon.ogg,assets/dict/chameleon.ogg
spring,spring,4,assets/dict/spring.png,assets/dict/spring.ogg,assets/dict/spring.ogg
boat,boat,4,assets/dict/boat.png,assets/dict/boat.ogg,assets/dict/boat.ogg
unhappy,unhappy,4,assets/dict/unhappy.png,assets/dict/unhappy.ogg,assets/dict/unhappy.ogg
sand,sand,4,assets/dict/sand.png,assets/dict/sand.ogg,assets/dict/sand.ogg
jelly,jelly,4,assets/dict/jelly.png,assets/dict/jelly.ogg,assets/dict/jelly.ogg
idea,idea,4,assets/dict/idea.png,assets/dict/idea.ogg,assets/dict/idea.ogg
heel,heel,4,assets/dict/heel.png,assets/dict/heel.ogg,assets/dict/heel.ogg
granddaughter,granddaughter,4,assets/dict/granddaughter.png,assets/dict/granddaughter.ogg,assets/dict/granddaughter.ogg
violin,violin,4,assets/dict/violin.png,assets/dict/violin.ogg,assets/dict/violin.ogg
friday,friday,4,assets/dict/friday.png,assets/dict/friday.ogg,assets/dict/friday.ogg
shirt,shirt,4,assets/dict/shirt.png,assets/dict/shirt.ogg,assets/dict/shirt.ogg
hammer,hammer,4,assets/dict/hammer.png,assets/dict/hammer.ogg,assets/dict/hammer.ogg
cougar,cougar,4,assets/dict/cougar.png,assets/dict/cougar.ogg,assets/dict/cougar.ogg
magic,magic,4,assets/dict/magic.png,assets/dict/magic.ogg,assets/dict/magic.ogg
nails,nails,4,assets/dict/nails.png,assets/dict/nails.ogg,assets/dict/nails.ogg
printer,printer,4,assets/dict/printer.png,assets/dict/printer.ogg,assets/dict/printer.ogg
turtle,turtle,4,assets/dict/turtle.png,assets/dict/turtle.ogg,assets/dict/turtle.ogg
seal,seal,4,assets/dict/seal.png,assets/dict/seal.ogg,assets/dict/seal.ogg
bake,bake,4,assets/dict/bake.png,assets/dict/bake.ogg,assets/dict/bake.ogg
tie,tie,4,assets/dict/tie.png,assets/dict/tie.ogg,assets/dict/tie.ogg
odd,odd,4,assets/dict/odd.png,assets/dict/odd.ogg,assets/dict/odd.ogg
spinach,spinach,4,assets/dict/spinach.png,assets/dict/spinach.ogg,assets/dict/spinach.ogg
winter,winter,4,assets/dict/winter.png,assets/dict/winter.ogg,assets/dict/winter.ogg
rack,rack,4,assets/dict/rack.png,assets/dict/rack.ogg,assets/dict/rack.ogg
slice,slice,4,assets/dict/slice.png,assets/dict/slice.ogg,assets/dict/slice.ogg
teeth,teeth,4,assets/dict/teeth.png,assets/dict/teeth.ogg,assets/dict/teeth.ogg
dryer,dryer,4,assets/dict/dryer.png,assets/dict/dryer.ogg,assets/dict/dryer.ogg
chicken,chicken,4,assets/dict/chicken.png,assets/dict/chicken.ogg,assets/dict/chicken.ogg
flute,flute,4,assets/dict/flute.png,assets/dict/flute.ogg,assets/dict/flute.ogg
sphere,sphere,4,assets/dict/sphere.png,assets/dict/sphere.ogg,assets/dict/sphere.ogg
cups,cups,4,assets/dict/cups.png,assets/dict/cups.ogg,assets/dict/cups.ogg
piano,piano,4,assets/dict/piano.png,assets/dict/piano.ogg,assets/dict/piano.ogg
fly,fly,4,assets/dict/fly.png,assets/dict/fly.ogg,assets/dict/fly.ogg
hockey,hockey,4,assets/dict/hockey.png,assets/dict/hockey.ogg,assets/dict/hockey.ogg
box,box,4,assets/dict/box.png,assets/dict/box.ogg,assets/dict/box.ogg
grill,grill,4,assets/dict/grill.png,assets/dict/grill.ogg,assets/dict/grill.ogg
butter,butter,4,assets/dict/butter.png,assets/dict/butter.ogg,assets/dict/butter.ogg
oil,oil,4,assets/dict/oil.png,assets/dict/oil.ogg,assets/dict/oil.ogg
spoonbill,spoonbill,4,assets/dict/spoonbill.png,assets/dict/spoonbill.ogg,assets/dict/spoonbill.ogg
washer,washer,4,assets/dict/washer.png,assets/dict/washer.ogg,assets/dict/washer.ogg
confident,confident,4,assets/dict/confident.png,assets/dict/confident.ogg,assets/dict/confident.ogg
wolf,wolf,4,assets/dict/wolf.png,assets/dict/wolf.ogg,assets/dict/wolf.ogg
valley,valley,4,assets/dict/valley.png,assets/dict/valley.ogg,assets/dict/valley.ogg
beans,beans,4,assets/dict/beans.png,assets/dict/beans.ogg,assets/dict/beans.ogg
nose,nose,4,assets/dict/nose.png,assets/dict/nose.ogg,assets/dict/nose.ogg
flea,flea,4,assets/dict/flea.png,assets/dict/flea.ogg,assets/dict/flea.ogg
jackal,jackal,4,assets/dict/jackal.png,assets/dict/jackal.ogg,assets/dict/jackal.ogg
mixer,mixer,4,assets/dict/mixer.png,assets/dict/mixer.ogg,assets/dict/mixer.ogg
quiz,quiz,4,assets/dict/quiz.png,assets/dict/quiz.ogg,assets/dict/quiz.ogg
confused,confused,4,assets/dict/confused.png,assets/dict/confused.ogg,assets/dict/confused.ogg
glass,glass,4,assets/dict/glass.png,assets/dict/glass.ogg,assets/dict/glass.ogg
wednesday,wednesday,4,assets/dict/wednesday.png,assets/dict/wednesday.ogg,assets/dict/wednesday.ogg
aubergine,aubergine,4,assets/dict/aubergine.png,assets/dict/aubergine.ogg,assets/dict/aubergine.ogg
ball,ball,4,assets/dict/ball.png,assets/dict/ball.ogg,assets/dict/ball.ogg
honeyeater,honeyeater,4,assets/dict/honeyeater.png,assets/dict/honeyeater.ogg,assets/dict/honeyeater.ogg
january,january,4,assets/dict/january.png,assets/dict/january.ogg,assets/dict/january.ogg
cheetah,cheetah,4,assets/dict/cheetah.png,assets/dict/cheetah.ogg,assets/dict/cheetah.ogg
alligator,alligator,4,assets/dict/alligator.png,assets/dict/alligator.ogg,assets/dict/alligator.ogg
armadillo,armadillo,4,assets/dict/armadillo.png,assets/dict/armadillo.ogg,assets/dict/armadillo.ogg
brain,brain,4,assets/dict/brain.png,assets/dict/brain.ogg,assets/dict/brain.ogg
ceiling,ceiling,4,assets/dict/ceiling.png,assets/dict/ceiling.ogg,assets/dict/ceiling.ogg
cello,cello,4,assets/dict/cello.png,assets/dict/cello.ogg,assets/dict/cello.ogg
pumpkin,pumpkin,4,assets/dict/pumpkin.png,assets/dict/pumpkin.ogg,assets/dict/pumpkin.ogg
cot,cot,4,assets/dict/cot.png,assets/dict/cot.ogg,assets/dict/cot.ogg
zodiac,zodiac,4,assets/dict/zodiac.png,assets/dict/zodiac.ogg,assets/dict/zodiac.ogg
bandicoot,bandicoot,4,assets/dict/bandicoot.png,assets/dict/bandicoot.ogg,assets/dict/bandicoot.ogg
orange,orange,4,assets/dict/orange.png,assets/dict/orange.ogg,assets/dict/orange.ogg
east,east,4,assets/dict/east.png,assets/dict/east.ogg,assets/dict/east.ogg
grandfather,grandfather,4,assets/dict/grandfather.png,assets/dict/grandfather.ogg,assets/dict/grandfather.ogg
capsicum,capsicum,4,assets/dict/capsicum.png,assets/dict/capsicum.ogg,assets/dict/capsicum.ogg
rain,rain,4,assets/dict/rain.png,assets/dict/rain.ogg,assets/dict/rain.ogg
clementine,clementine,4,assets/dict/clementine.png,assets/dict/clementine.ogg,assets/dict/clementine.ogg
brother,brother,4,assets/dict/brother.png,assets/dict/brother.ogg,assets/dict/brother.ogg
sister,sister,4,assets/dict/sister.png,assets/dict/sister.ogg,assets/dict/sister.ogg
cylinder,cylinder,4,assets/dict/cylinder.png,assets/dict/cylinder.ogg,assets/dict/cylinder.ogg
eyelash,eyelash,4,assets/dict/eyelash.png,assets/dict/eyelash.ogg,assets/dict/eyelash.ogg
many,many,4,assets/dict/many.png,assets/dict/many.ogg,assets/dict/many.ogg
can,can,4,assets/dict/can.png,assets/dict/can.ogg,assets/dict/can.ogg
corn,corn,4,assets/dict/corn.png,assets/dict/corn.ogg,assets/dict/corn.ogg
celery,celery,4,assets/dict/celery.png,assets/dict/celery.ogg,assets/dict/celery.ogg
pin,pin,4,assets/dict/pin.png,assets/dict/pin.ogg,assets/dict/pin.ogg
heptagon,heptagon,4,assets/dict/heptagon.png,assets/dict/heptagon.ogg,assets/dict/heptagon.ogg
ink,ink,4,assets/dict/ink.png,assets/dict/ink.ogg,assets/dict/ink.ogg
cup,cup,4,assets/dict/cup.png,assets/dict/cup.ogg,assets/dict/cup.ogg
capybara,capybara,4,assets/dict/capybara.png,assets/dict/capybara.ogg,assets/dict/capybara.ogg
tired,tired,4,assets/dict/tired.png,assets/dict/tired.ogg,assets/dict/tired.ogg
cut,cut,4,assets/dict/cut.png,assets/dict/cut.ogg,assets/dict/cut.ogg
roll,roll,4,assets/dict/roll.png,assets/dict/roll.ogg,assets/dict/roll.ogg
knife,knife,4,assets/dict/knife.png,assets/dict/knife.ogg,assets/dict/knife.ogg
bag,bag,4,assets/dict/bag.png,assets/dict/bag.ogg,assets/dict/bag.ogg
saxophone,saxophone,4,assets/dict/saxophone.png,assets/dict/saxophone.ogg,assets/dict/saxophone.ogg
blueberry,blueberry,4,assets/dict/blueberry.png,assets/dict/blueberry.ogg,assets/dict/blueberry.ogg
jaguar,jaguar,4,assets/dict/jaguar.png,assets/dict/jaguar.ogg,assets/dict/jaguar.ogg
uniform,uniform,4,assets/dict/uniform.png,assets/dict/uniform.ogg,assets/dict/uniform.ogg
daughter,daughter,4,assets/dict/daughter.png,assets/dict/daughter.ogg,assets/dict/daughter.ogg
blue,blue,4,assets/dict/blue.png,assets/dict/blue.ogg,assets/dict/blue.ogg
neck,neck,4,assets/dict/neck.png,assets/dict/neck.ogg,assets/dict/neck.ogg
bowling,bowling,4,assets/dict/bowling.png,assets/dict/bowling.ogg,assets/dict/bowling.ogg
eyebrows,eyebrows,4,assets/dict/eyebrows.png,assets/dict/eyebrows.ogg,assets/dict/eyebrows.ogg
hummingbird,hummingbird,4,assets/dict/hummingbird.png,assets/dict/hummingbird.ogg,assets/dict/hummingbird.ogg
scanner,scanner,4,assets/dict/scanner.png,assets/dict/scanner.ogg,assets/dict/scanner.ogg
lava,lava,4,assets/dict/lava.png,assets/dict/lava.ogg,assets/dict/lava.ogg
raven,raven,4,assets/dict/raven.png,assets/dict/raven.ogg,assets/dict/raven.ogg
iguana,iguana,4,assets/dict/iguana.png,assets/dict/iguana.ogg,assets/dict/iguana.ogg
kiwi,kiwi,4,assets/dict/kiwi.png,assets/dict/kiwi.ogg,assets/dict/kiwi.ogg
gloves,gloves,4,assets/dict/gloves.png,assets/dict/gloves.ogg,assets/dict/gloves.ogg
chariot,chariot,4,assets/dict/chariot.png,assets/dict/chariot.ogg,assets/dict/chariot.ogg
ladder,ladder,4,assets/dict/ladder.png,assets/dict/ladder.ogg,assets/dict/ladder.ogg
naughty,naughty,4,assets/dict/naughty.png,assets/dict/naughty.ogg,assets/dict/naughty.ogg
parents,parents,4,assets/dict/parents.png,assets/dict/parents.ogg,assets/dict/parents.ogg
milk,milk,4,assets/dict/milk.png,assets/dict/milk.ogg,assets/dict/milk.ogg
honeydew,honeydew,4,assets/dict/honeydew.png,assets/dict/honeydew.ogg,assets/dict/honeydew.ogg
clear,clear,4,assets/dict/clear.png,assets/dict/clear.ogg,assets/dict/clear.ogg
wallaby,wallaby,4,assets/dict/wallaby.png,assets/dict/wallaby.ogg,assets/dict/wallaby.ogg
durian,durian,4,assets/dict/durian.png,assets/dict/durian.ogg,assets/dict/durian.ogg
cuckoo,cuckoo,4,assets/dict/cuckoo.png,assets/dict/cuckoo.ogg,assets/dict/cuckoo.ogg
fan,fan,4,assets/dict/fan.png,assets/dict/fan.ogg,assets/dict/fan.ogg
jupiter,jupiter,4,assets/dict/jupiter.png,assets/dict/jupiter.ogg,assets/dict/jupiter.ogg
thirsty,thirsty,4,assets/dict/thirsty.png,assets/dict/thirsty.ogg,assets/dict/thirsty.ogg
seahorse,seahorse,4,assets/dict/seahorse.png,assets/dict/seahorse.ogg,assets/dict/seahorse.ogg
bolt,bolt,4,assets/dict/bolt.png,assets/dict/bolt.ogg,assets/dict/bolt.ogg
lake,lake,4,assets/dict/lake.png,assets/dict/lake.ogg,assets/dict/lake.ogg
rat,rat,4,assets/dict/rat.png,assets/dict/rat.ogg,assets/dict/rat.ogg
monday,monday,4,assets/dict/monday.png,assets/dict/monday.ogg,assets/dict/monday.ogg
raining,raining,4,assets/dict/raining.png,assets/dict/raining.ogg,assets/dict/raining.ogg
sleepy,sleepy,4,assets/dict/sleepy.png,assets/dict/sleepy.ogg,assets/dict/sleepy.ogg
chamois,chamois,4,assets/dict/chamois.png,assets/dict/chamois.ogg,assets/dict/chamois.ogg
plant,plant,4,assets/dict/plant.png,assets/dict/plant.ogg,assets/dict/plant.ogg
tractor,tractor,4,assets/dict/tractor.png,assets/dict/tractor.ogg,assets/dict/tractor.ogg
stove,stove,4,assets/dict/stove.png,assets/dict/stove.ogg,assets/dict/stove.ogg
jeep,jeep,4,assets/dict/jeep.png,assets/dict/jeep.ogg,assets/dict/jeep.ogg
quart,quart,4,assets/dict/quart.png,assets/dict/quart.ogg,assets/dict/quart.ogg
yogurt,yogurt,4,assets/dict/yogurt.png,assets/dict/yogurt.ogg,assets/dict/yogurt.ogg
archery,archery,4,assets/dict/archery.png,assets/dict/archery.ogg,assets/dict/archery.ogg
woodpecker,woodpecker,4,assets/dict/woodpecker.png,assets/dict/woodpecker.ogg,assets/dict/woodpecker.ogg
baboon,baboon,4,assets/dict/baboon.png,assets/dict/baboon.ogg,assets/dict/baboon.ogg
books,books,4,assets/dict/books.png,assets/dict/books.ogg,assets/dict/books.ogg
dustpan,dustpan,4,assets/dict/dustpan.png,assets/dict/dustpan.ogg,assets/dict/dustpan.ogg
trumpet,trumpet,4,assets/dict/trumpet.png,assets/dict/trumpet.ogg,assets/dict/trumpet.ogg
quail,quail,4,assets/dict/quail.png,assets/dict/quail.ogg,assets/dict/quail.ogg
vase,vase,4,assets/dict/vase.png,assets/dict/vase.ogg,assets/dict/vase.ogg
curlew,curlew,4,assets/dict/curlew.png,assets/dict/curlew.ogg,assets/dict/curlew.ogg
toddler,toddler,4,assets/dict/toddler.png,assets/dict/toddler.ogg,assets/dict/toddler.ogg
garden,garden,4,assets/dict/garden.png,assets/dict/garden.ogg,assets/dict/garden.ogg
wire,wire,4,assets/dict/wire.png,assets/dict/wire.ogg,assets/dict/wire.ogg
gray,gray,4,assets/dict/gray.png,assets/dict/gray.ogg,assets/dict/gray.ogg
peach,peach,4,assets/dict/peach.png,assets/dict/peach.ogg,assets/dict/peach.ogg
quiver,quiver,4,assets/dict/quiver.png,assets/dict/quiver.ogg,assets/dict/quiver.ogg
saw,saw,4,assets/dict/saw.png,assets/dict/saw.ogg,assets/dict/saw.ogg
drapes,drapes,4,assets/dict/drapes.png,assets/dict/drapes.ogg,assets/dict/drapes.ogg
air,air,4,assets/dict/air.png,assets/dict/air.ogg,assets/dict/air.ogg
ear,ear,4,assets/dict/ear.png,assets/dict/ear.ogg,assets/dict/ear.ogg
outside,outside,4,assets/dict/outside.png,assets/dict/outside.ogg,assets/dict/outside.ogg
respect,respect,4,assets/dict/respect.png,assets/dict/respect.ogg,assets/dict/respect.ogg
football,football,4,assets/dict/football.png,assets/dict/football.ogg,assets/dict/football.ogg
black,black,4,assets/dict/black.png,assets/dict/black.ogg,assets/dict/black.ogg
gymnastics,gymnastics,4,assets/dict/gymnastics.png,assets/dict/gymnastics.ogg,assets/dict/gymnastics.ogg
chico,chico,4,assets/dict/chico.png,assets/dict/chico.ogg,assets/dict/chico.ogg
socks,socks,4,assets/dict/socks.png,assets/dict/socks.ogg,assets/dict/socks.ogg
hanger,hanger,4,assets/dict/hanger.png,assets/dict/hanger.ogg,assets/dict/hanger.ogg
cocoon,cocoon,4,assets/dict/cocoon.png,assets/dict/cocoon.ogg,assets/dict/cocoon.ogg
kingfisher,kingfisher,4,assets/dict/kingfisher.png,assets/dict/kingfisher.ogg,assets/dict/kingfisher.ogg
walk,walk,4,assets/dict/walk.png,assets/dict/walk.ogg,assets/dict/walk.ogg
girl,girl,4,assets/dict/girl.png,assets/dict/girl.ogg,assets/dict/girl.ogg
snooker,snooker,4,assets/dict/snooker.png,assets/dict/snooker.ogg,assets/dict/snooker.ogg
fig,fig,4,assets/dict/fig.png,assets/dict/fig.ogg,assets/dict/fig.ogg
catfish,catfish,4,assets/dict/catfish.png,assets/dict/catfish.ogg,assets/dict/catfish.ogg
swift,swift,4,assets/dict/swift.png,assets/dict/swift.ogg,assets/dict/swift.ogg
blazer,blazer,4,assets/dict/blazer.png,assets/dict/blazer.ogg,assets/dict/blazer.ogg
coat,coat,4,assets/dict/coat.png,assets/dict/coat.ogg,assets/dict/coat.ogg
young,young,4,assets/dict/young.png,assets/dict/young.ogg,assets/dict/young.ogg
pajamas,pajamas,4,assets/dict/pajamas.png,assets/dict/pajamas.ogg,assets/dict/pajamas.ogg
dragonfly,dragonfly,4,assets/dict/dragonfly.png,assets/dict/dragonfly.ogg,assets/dict/dragonfly.ogg
peel,peel,4,assets/dict/peel.png,assets/dict/peel.ogg,assets/dict/peel.ogg
jam,jam,4,assets/dict/jam.png,assets/dict/jam.ogg,assets/dict/jam.ogg
engine,engine,4,assets/dict/engine.png,assets/dict/engine.ogg,assets/dict/engine.ogg
palace,palace,4,assets/dict/palace.png,assets/dict/palace.ogg,assets/dict/palace.ogg
zigzag,zigzag,4,assets/dict/zigzag.png,assets/dict/zigzag.ogg,assets/dict/zigzag.ogg
currant,currant,4,assets/dict/currant.png,assets/dict/currant.ogg,assets/dict/currant.ogg
wrist,wrist,4,assets/dict/wrist.png,assets/dict/wrist.ogg,assets/dict/wrist.ogg
octopus,octopus,4,assets/dict/octopus.png,assets/dict/octopus.ogg,assets/dict/octopus.ogg
finger,finger,4,assets/dict/finger.png,assets/dict/finger.ogg,assets/dict/finger.ogg
aardvark,aardvark,4,assets/dict/aardvark.png,assets/dict/aardvark.ogg,assets/dict/aardvark.ogg
quarter,quarter,4,assets/dict/quarter.png,assets/dict/quarter.ogg,assets/dict/quarter.ogg
magnet,magnet,4,assets/dict/magnet.png,assets/dict/magnet.ogg,assets/dict/magnet.ogg
pineapple,pineapple,4,assets/dict/pineapple.png,assets/dict/pineapple.ogg,assets/dict/pineapple.ogg
courage,courage,4,assets/dict/courage.png,assets/dict/courage.ogg,assets/dict/courage.ogg
cycling,cycling,4,assets/dict/cycling.png,assets/dict/cycling.ogg,assets/dict/cycling.ogg
bear,bear,4,assets/dict/bear.png,assets/dict/bear.ogg,assets/dict/bear.ogg
excited,excited,4,assets/dict/excited.png,assets/dict/excited.ogg,assets/dict/excited.ogg
pigeon,pigeon,4,assets/dict/pigeon.png,assets/dict/pigeon.ogg,assets/dict/pigeon.ogg
dragonfruit,dragonfruit,4,assets/dict/dragonfruit.png,assets/dict/dragonfruit.ogg,assets/dict/dragonfruit.ogg
worried,worried,4,assets/dict/worried.png,assets/dict/worried.ogg,assets/dict/worried.ogg
baseball,baseball,4,assets/dict/baseball.png,assets/dict/baseball.ogg,assets/dict/baseball.ogg
vulture,vulture,4,assets/dict/vulture.png,assets/dict/vulture.ogg,assets/dict/vulture.ogg
you,you,4,assets/dict/you.png,assets/dict/you.ogg,assets/dict/you.ogg
cockroach,cockroach,4,assets/dict/cockroach.png,assets/dict/cockroach.ogg,assets/dict/cockroach.ogg
olive,olive,4,assets/dict/olive.png,assets/dict/olive.ogg,assets/dict/olive.ogg
gift,gift,4,assets/dict/gift.png,assets/dict/gift.ogg,assets/dict/gift.ogg
mallet,mallet,4,assets/dict/mallet.png,assets/dict/mallet.ogg,assets/dict/mallet.ogg
trapezoid,trapezoid,4,assets/dict/trapezoid.png,assets/dict/trapezoid.ogg,assets/dict/trapezoid.ogg
picture,picture,4,assets/dict/picture.png,assets/dict/picture.ogg,assets/dict/picture.ogg
proud,proud,4,assets/dict/proud.png,assets/dict/proud.ogg,assets/dict/proud.ogg
fireplace,fireplace,4,assets/dict/fireplace.png,assets/dict/fireplace.ogg,assets/dict/fireplace.ogg
veranda,veranda,4,assets/dict/veranda.png,assets/dict/veranda.ogg,assets/dict/veranda.ogg
stir,stir,4,assets/dict/stir.png,assets/dict/stir.ogg,assets/dict/stir.ogg
palm,palm,4,assets/dict/palm.png,assets/dict/palm.ogg,assets/dict/palm.ogg
morning,morning,4,assets/dict/morning.png,assets/dict/morning.ogg,assets/dict/morning.ogg
crab,crab,4,assets/dict/crab.png,assets/dict/crab.ogg,assets/dict/crab.ogg
gooseberry,gooseberry,4,assets/dict/gooseberry.png,assets/dict/gooseberry.ogg,assets/dict/gooseberry.ogg
kangaroo,kangaroo,4,assets/dict/kangaroo.png,assets/dict/kangaroo.ogg,assets/dict/kangaroo.ogg
eye,eye,4,assets/dict/eye.png,assets/dict/eye.ogg,assets/dict/eye.ogg
thursday,thursday,4,assets/dict/thursday.png,assets/dict/thursday.ogg,assets/dict/thursday.ogg
harp,harp,4,assets/dict/harp.png,assets/dict/harp.ogg,assets/dict/harp.ogg
tomorrow,tomorrow,4,assets/dict/tomorrow.png,assets/dict/tomorrow.ogg,assets/dict/tomorrow.ogg
boil,boil,4,assets/dict/boil.png,assets/dict/boil.ogg,assets/dict/boil.ogg
leek,leek,4,assets/dict/leek.png,assets/dict/leek.ogg,assets/dict/leek.ogg
lace,lace,4,assets/dict/lace.png,assets/dict/lace.ogg,assets/dict/lace.ogg
aerobics,aerobics,4,assets/dict/aerobics.png,assets/dict/aerobics.ogg,assets/dict/aerobics.ogg
wallet,wallet,4,assets/dict/wallet.png,assets/dict/wallet.ogg,assets/dict/wallet.ogg
cygnini,cygnini,4,assets/dict/cygnini.png,assets/dict/cygnini.ogg,assets/dict/cygnini.ogg
emu,emu,4,assets/dict/emu.png,assets/dict/emu.ogg,assets/dict/emu.ogg
