"";"meanings";"garden"
"";"";"a piece of ground adjoining a house, used for growing flowers, fruit, or vegetables"
"";"meanings";"remember"
"";"";"be able to bring to one's mind an awareness of someone or something from the past"
"";"meanings";"hungry"
"";"";"feeling or showing the need for food"
"";"meanings";"persuade"
"";"";"induce someone to do something through reasoning or argument"
"";"meanings";"powerful"
"";"";"having great power or strength"
"";"picture";"grass"
"";"picture";"bird"
"";"picture";"flower"
"";"picture";"tree"
"";"picture";"book"
"";"picture";"beetroot"
"";"picture";"hill"
"";"picture";"carrot"
"";"words";"warm"
"";"words";"sunset"
"";"words";"invited"
"";"words";"finished"
"Jimbi_na_Sungura";"multiple_choice";"What did Hare and rooster enjoy together?"
"";"";"supper"
"";"";"breakfast"
"";"";"sweets"
"";"";"water"
"";"multiple_choice";"How did Rooster and his family sleep?"
"";"";"very well"
"";"";"not much"
"";"";"very little"
"";"";"on the tree"
"";"multiple_choice";"What did the Hare family decide to try?"
"";"";"To sleep like the Rooster"
"";"";"To eat"
"";"";"To go out"
"";"";"To speak"
"";"fill_in_the_blanks";"Rooster and his family soon fell asleep"
"";"";"asleep"
"";"";"down"
"";"";"in the well"
"";"";"from the bed"
"";"fill_in_the_blanks";"In the morning, Hare wanted to know Rooster’s secret"
"";"";"secret"
"";"";"plan"
"";"";"name"
"";"";"weight"
"";"fill_in_the_blanks";"Rooster explained 'Then in the morning, we put our heads back on'"
"";"";"heads"
"";"";"feet"
"";"";"wings"
"";"";"tail"
"";"meanings";"together"
"";"";"with or in proximity to another person or people"
"";"meanings";"secret"
"";"";"not known or seen or not meant to be known or seen by others"
"";"meanings";"asleep"
"";"";"in or into a state of sleep"
"";"meanings";"family"
"";"";"a group of people related by blood or marriage"
"";"meanings";"decide"
"";"";"come or bring to a resolution in the mind as a result of consideration"
"";"meanings";"joke"
"";"";"a thing that someone says to cause amusement or laughter"
"";"meanings";"happen"
"";"";"take place or occur"
"";"meanings";"explain"
"";"";"make an idea  clear to someone by describing it in more detail"
"";"picture";"house"
"";"picture";"rabbit"
"";"picture";"fire"
"";"picture";"door"
"";"words";"rooster"
"";"words";"enjoyed"
"";"words";"morning"
"";"words";"themselves"
"jinsi_anansi_alivyopata";"multiple_choice";"What did Anansi like?"
"";"";"eat his friend's delicious food"
"";"";"play in the park"
"";"";"get wet in the rain"
"";"";"drink water"
"";"multiple_choice";"What was rabbit cooking?"
"";"";"green vegetables"
"";"";"rice"
"";"";"bread"
"";"";"grain"
"";"multiple_choice";"What happened to Anansi's legs?"
"";"";"they got stretched"
"";"";"they became clean"
"";"";"they became short"
"";"";"they became wet"
"";"fill_in_the_blanks";"Anansi tied the web to the pot, and walked on"
"";"";"pot"
"";"";"tree"
"";"";"house"
"";"";"fire"
"";"fill_in_the_blanks";"Anansi saw Monkey and his wife, cooking beans in a large pot"
"";"";"Monkey"
"";"";"Deer"
"";"";"Hyena"
"";"";"Giraffe"
"";"fill_in_the_blanks";"Everyone was pulling on the web strings at the same time"
"";"";"Everyone"
"";"";"Deer"
"";"";"Hyena"
"";"";"Lion"
"";"meanings";"spin"
"";"";"turn or whirl round quickly"
"";"meanings";"stretch"
"";"";"be made or be capable of being made longer"
"";"meanings";"thought"
"";"";"an idea or opinion produced by thinking"
"";"meanings";"vegetable"
"";"";"a plant or part of a plant used as food"
"";"meanings";"embarassed"
"";"";"cause someone to feel awkward, self-conscious, or ashamed"
"";"meanings";"normal"
"";"";"conforming to a standard"
"";"meanings";"thin"
"";"";"with opposite surfaces or sides that are close or relatively close together"
"";"meanings";"snap"
"";"";"break suddenly and completely"
"";"picture";"leaves"
"";"picture";"pot"
"";"picture";"rock"
"";"picture";"water"
"";"words";"cooking"
"";"words";"string"
"";"words";"potatoes"
"";"words";"painful"
"Jumamosi_alasiri";"multiple_choice";"Where did the children go?"
"";"";"river"
"";"";"town"
"";"";"park"
"";"";"school"
"";"multiple_choice";"Who ate the children's clothes?"
"";"";"the cow"
"";"";"dogs"
"";"";"monkeys"
"";"";"the cat"
"";"multiple_choice";"How was the river?"
"";"";"cool"
"";"";"hot"
"";"";"warm"
"";"";"dirty"
"";"fill_in_the_blanks";"It was a very hot Saturday afternoon in December"
"";"";"Saturday"
"";"";"Monday"
"";"";"Wednesday"
"";"";"Friday"
"";"fill_in_the_blanks";"We put our feet in the river to cool off"
"";"";"river"
"";"";"pond"
"";"";"ocean"
"";"";"tank"
"";"fill_in_the_blanks";"We swam and swam and forgot about the time"
"";"";"time"
"";"";"books"
"";"";"car"
"";"";"bag"
"";"meanings";"splash"
"";"";"a sound made by something striking or falling into liquid"
"";"meanings";"soak"
"";"";"make something to become thoroughly wet by immersing it in liquid"
"";"meanings";"swim"
"";"";"propel the body through water by using the limbs"
"";"meanings";"shirt"
"";"";"a garment for the upper body made of cotton or a similar fabric"
"";"meanings";"chew"
"";"";"bite food in the mouth with the teeth"
"";"meanings";"shiver"
"";"";"shake slightly and uncontrollably as a result of being cold"
"";"meanings";"forgot"
"";"";"fail to remember"
"";"meanings";"believe"
"";"";"accept that something is true"
"";"picture";"bush"
"";"picture";"sun"
"";"picture";"shirt"
"";"picture";"tree"
"";"words";"answered"
"";"words";"clothes"
"";"words";"flower"
"";"words";"sweet"
"Kalabushe_chiriku";"multiple_choice";"What sort of girl was Kalabushe?"
"";"";"talkative"
"";"";"lazy"
"";"";"clever"
"";"";"tall"
"";"multiple_choice";"Who was Kalabushe visiting?"
"";"";"her sick aunt"
"";"";"her mother"
"";"";"her teacher"
"";"";"her friend"
"";"multiple_choice";"What was Kalabushe carrying?"
"";"";"meat, eggs and milk"
"";"";"sweets"
"";"";"empty bag"
"";"";"clothes"
"";"fill_in_the_blanks";"Sinson was a hyena who had changed into a person"
"";"";"hyena"
"";"";"rabbit"
"";"";"rooster"
"";"";"snake"
"";"fill_in_the_blanks";"When Kalabushe arrived, the house was very quiet"
"";"";"quiet"
"";"";"noisy"
"";"";"crowded"
"";"";"dirty"
"";"fill_in_the_blanks";"Kalabushe kept talking even when she was inside Sinson’s stomach"
"";"";"stomach"
"";"";"house"
"";"";"garden"
"";"";"bag"
"";"meanings";"valley"
"";"";"a low area of land between hills or mountains"
"";"meanings";"warn"
"";"";"inform someone in advance of a possible danger"
"";"meanings";"talkative"
"";"";"fond of or given to talking"
"";"meanings";"blanket"
"";"";"a large piece of woollen or similar material used as a covering on a bed"
"";"meanings";"tired"
"";"";"in need of sleep or rest"
"";"meanings";"surprise"
"";"";"an unexpected or astonishing event, fact"
"";"meanings";"stomach"
"";"";"the internal organ in which the major part of the digestion of food occurs"
"";"meanings";"rescue"
"";"";"save someone from a dangerous or difficult situation"
"";"words";"listen"
"";"words";"hyena"
"";"words";"covered"
"";"words";"replied"
"Kato_Mwakili_na_Shida_Kubwa";"multiple_choice";"Where did Kato come from?"
"";"";"Far Forest"
"";"";"Town"
"";"";"Village"
"";"";"Hills"
"";"multiple_choice";"What were the men going to do?"
"";"";"Build a parking lot"
"";"";"Eat dinner"
"";"";"Go shopping"
"";"";"Watch a movie"
"";"multiple_choice";"How did the animals reach Far Forest?"
"";"";"by train"
"";"";"by bus"
"";"";"by car"
"";"";"by walk"
"";"fill_in_the_blanks";"In a small garden in the city, there was a big tree"
"";"";"garden"
"";"";"shop"
"";"";"road"
"";"";"school"
"";"fill_in_the_blanks";"The machines were first spotted by the mole family"
"";"";"machines"
"";"";"butterflies"
"";"";"leaves"
"";"";"river"
"";"fill_in_the_blanks";"The moles, mice and the grass snake family can go by the underground Mole Express"
"";"";"underground"
"";"";"air"
"";"";"river"
"";"";"ocean"
"";"meanings";"exact"
"";"";"accurate or correct in all details"
"";"meanings";"machine"
"";"";"an apparatus using mechanical power and having several parts"
"";"meanings";"parking"
"";"";"bringing a vehicle to a halt and leaving it temporarily"
"";"meanings";"spot"
"";"";"see, notice, or recognize"
"";"meanings";"panic"
"";"";"sudden uncontrollable fear or anxiety"
"";"meanings";"underground"
"";"";"beneath the surface of the ground"
"";"meanings";"splendid"
"";"";"magnificent; very impressive"
"";"meanings";"surely"
"";"";"in a pure manner"
"";"picture";"star"
"";"picture";"butterfly"
"";"picture";"moon"
"";"picture";"train"
"";"picture";"machine"
"";"picture";"leaf"
"";"picture";"flower"
"";"picture";"cloud"
"";"words";"together"
"";"words";"sounds"
"";"words";"street"
"";"words";"youngest"
"Khalai_azungumzia_mimea_Khalai_talks";"multiple_choice";"Who does Khalai talk to?"
"";"";"plants"
"";"";"toys"
"";"";"fishes"
"";"";"animals"
"";"multiple_choice";"What does Khalai want to do under the shade of the tree?"
"";"";"read"
"";"";"sleep"
"";"";"sit"
"";"";"play"
"";"multiple_choice";"What does Khalai want to do with flowers?"
"";"";"put them in her hair"
"";"";"dry them"
"";"";"eat them"
"";"";"give them away"
"";"fill_in_the_blanks";"Khalai wakes up and talks to the orange tree"
"";"";"orange"
"";"";"apple"
"";"";"mango"
"";"";"lemon"
"";"fill_in_the_blanks";"Khalai talks to the hedge round her school"
"";"";"school"
"";"";"house"
"";"";"garden"
"";"";"park"
"";"fill_in_the_blanks";"Please, grow strong and protect us from bad people"
"";"";"strong"
"";"";"weak"
"";"";"tall"
"";"";"short"
"";"meanings";"ripe"
"";"";"fruit developed to the point of readiness for harvesting and eating"
"";"meanings";"bloom"
"";"";"produce flowers"
"";"meanings";"hedge"
"";"";"a fence or boundary formed by closely growing bushes"
"";"meanings";"perhaps"
"";"";"used to express uncertainty or possibility"
"";"picture";"orange"
"";"picture";"flower"
"";"picture";"hedge"
"";"picture";"tree"
"";"words";"seven"
"";"words";"greener"
"";"words";"blooming"
"";"words";"shade"
"Kijana_Palinyang_Young_Palinyang";"multiple_choice";"What did Palinyang enjoy doing?"
"";"";"Grazing animals in the fields"
"";"";"Walking to school"
"";"";"Playing with monkeys"
"";"";"Sleeping at home"
"";"multiple_choice";"Where were the cows after the rain?"
"";"";"In a small village"
"";"";"In the shed"
"";"";"In the island"
"";"";"In the sky"
"";"multiple_choice";"What did Lokeyokoni buy for Palinyang?"
"";"";"A red bag"
"";"";"A drum"
"";"";"A cow"
"";"";"A book"
"";"fill_in_the_blanks";"Sausau lived in the forest long before trees were cut down"
"";"";"forest"
"";"";"town"
"";"";"village"
"";"";"city"
"";"fill_in_the_blanks";"Lokeyokoni had many sons and daughters"
"";"";"daughters"
"";"";"brothers"
"";"";"sisters"
"";"";"books"
"";"fill_in_the_blanks";"All the animals broke from the enclosure and followed Palinyang"
"";"";"animals"
"";"";"birds"
"";"";"children"
"";"";"elders"
"";"meanings";"orphan"
"";"";"a child whose parents are dead"
"";"meanings";"wonder"
"";"";"a feeling of amazement and admiration"
"";"meanings";"robber"
"";"";"a person who commits robbery"
"";"meanings";"mourn"
"";"";"feel or show sorrow for the death of someone"
"";"meanings";"trace"
"";"";"find or discover by investigation"
"";"meanings";"adopt"
"";"";"legally take another's child and bring it up as one's own"
"";"meanings";"enclosure"
"";"";"an area that is surrounded by a barrier"
"";"meanings";"respect"
"";"";"a feeling of deep admiration for someone"
"";"picture";"bag"
"";"picture";"cow"
"";"picture";"grass"
"";"picture";"tree"
"";"words";"believed"
"";"words";"graze"
"";"words";"shelter"
"";"words";"favourite"
"Kima_apoteza_mkia_wakeMonkey";"multiple_choice";"Who was Monkey's friend?"
"";"";"Hare"
"";"";"Villager"
"";"";"Tortoise"
"";"";"Hyena"
"";"multiple_choice";"Why was Hare jealous of Monkey?"
"";"";"Because of his long tail"
"";"";"Because he could climb trees"
"";"";"Because he was rich"
"";"";"Because of his ears"
"";"multiple_choice";"What happened to Hare and Monkey?"
"";"";"They became enemies"
"";"";"They played together"
"";"";"They joined a school"
"";"";"They started writing"
"";"fill_in_the_blanks";"They went into some people's farm and began to eat maize"
"";"";"maize"
"";"";"carrots"
"";"";"tomatoes"
"";"";"potatoes"
"";"fill_in_the_blanks";"Monkey tried hard to escape but he was unable to"
"";"";"escape"
"";"";"sleep"
"";"";"joke"
"";"";"laugh"
"";"fill_in_the_blanks";"Hare took Monkey's tail to go and cook it"
"";"";"tail"
"";"";"ear"
"";"";"eye"
"";"";"leg"
"";"meanings";"together"
"";"";"with or in proximity to another person or people"
"";"meanings";"jealous"
"";"";"feeling or showing an envious resentment of someone"
"";"meanings";"accept"
"";"";"consent to receive"
"";"meanings";"foolish"
"";"";"lacking good sense or judgement"
"";"meanings";"delicious"
"";"";"highly pleasant to the taste"
"";"meanings";"invite"
"";"";"make a polite, formal, or friendly request to someone to go somewhere"
"";"meanings";"escape"
"";"";"break free from confinement or control"
"";"meanings";"lesson"
"";"";"a period of learning or teaching"
"";"picture";"pot"
"";"picture";"wood"
"";"picture";"leaf"
"";"picture";"table"
"";"words";"everything"
"";"words";"shouting"
"";"words";"begged"
"";"words";"listen"
"Kisirusiru_mjinga_Kisirusiru";"multiple_choice";"What did the goat's horn tear?"
"";"";"shirt"
"";"";"hat"
"";"";"blanket"
"";"";"carpet"
"";"multiple_choice";"What happened to the pot?"
"";"";"Broke into pieces"
"";"";"Was safe"
"";"";"Flew away"
"";"";"Was eaten"
"";"multiple_choice";"Where did Kisirusiru and his mother sleep?"
"";"";"Tree"
"";"";"Palace"
"";"";"Garden"
"";"";"Shed"
"";"fill_in_the_blanks";"The needle fell out of his pocket and was lost"
"";"";"needle"
"";"";"pot"
"";"";"goat"
"";"";"door"
"";"fill_in_the_blanks";"Goats are tied and pulled with ropes"
"";"";"ropes"
"";"";"thread"
"";"";"chain"
"";"";"silk"
"";"fill_in_the_blanks";"The door crashed to the ground"
"";"";"door"
"";"";"window"
"";"";"house"
"";"";"bag"
"";"meanings";"remember"
"";"";"have in or be able to bring to one's mind an awareness of something from the past"
"";"meanings";"patiently"
"";"";"in a way that shows tolerance of delays, problems, or suffering without becoming annoyed"
"";"meanings";"understand"
"";"";"perceive the intended meaning"
"";"meanings";"needle"
"";"";"a very fine slender piece of polished metal with a point at one end and a hole or eye for thread at the other"
"";"meanings";"behave"
"";"";"act or conduct oneself in a specified way"
"";"meanings";"dangerous"
"";"";"able or likely to cause harm or injury"
"";"meanings";"stupidity"
"";"";"behaviour that shows a lack of good sense or judgement"
"";"meanings";"imagine"
"";"";"form a mental image or concept of"
"";"picture";"bag"
"";"picture";"meat"
"";"picture";"paper"
"";"picture";"stone"
"";"picture";"sun"
"";"picture";"grass"
"";"picture";"tree"
"";"picture";"cloud"
"";"words";"pocket"
"";"words";"trickling"
"";"words";"waiting"
"";"words";"anywhere"
"Kuhesabu_wanyama_Counting";"multiple_choice";"How many elephants are going to drink water?"
"";"";"one"
"";"";"five"
"";"";"ten"
"";"";"six"
"";"multiple_choice";"Who is swimming in the water?"
"";"";"Frogs"
"";"";"Lion"
"";"";"Elephant"
"";"";"Giraffe"
"";"multiple_choice";"Who is roaring?"
"";"";"Lion"
"";"";"Fish"
"";"";"Zebra"
"";"";"Impala"
"";"fill_in_the_blanks";"Two giraffes are going to drink water"
"";"";"giraffes"
"";"";"lions"
"";"";"buffaloes"
"";"";"birds"
"";"fill_in_the_blanks";"Five impalas and warthogs are walking to the water"
"";"";"walking"
"";"";"swimming"
"";"";"sitting"
"";"";"flying"
"";"fill_in_the_blanks";"One elephant is drinking water with the lion"
"";"";"elephant"
"";"";"buffalo"
"";"";"bird"
"";"";"giraffe"
"";"picture";"elephant"
"";"picture";"lion"
"";"picture";"giraffe"
"";"picture";"buffalo"
"";"picture";"frog"
"";"picture";"fish"
"";"picture";"zebra"
"";"picture";"impala"
"";"words";"elephant"
"";"words";"giraffe"
"";"words";"buffalo"
"";"words";"impala"
"Kuku_na_Jongoo";"multiple_choice";"What did the Chicken and Millipede play?"
"";"";"Football"
"";"";"Basketball"
"";"";"Volleyball"
"";"";"Running race"
"";"multiple_choice";"Who scored the goal?"
"";"";"Millipede"
"";"";"Chicken"
"";"";"Dog"
"";"";"Cat"
"";"multiple_choice";"Whom did Chicken meet?"
"";"";"Mother Millipede"
"";"";"Father Millipede"
"";"";"Brother Millipede"
"";"";"Sister Millipede"
"";"fill_in_the_blanks";"Chicken and Millipede are friends"
"";"";"friends"
"";"";"brothers"
"";"";"sisters"
"";"";"together"
"";"fill_in_the_blanks";"Chicken eats Millipede"
"";"";"Millipede"
"";"";"Dog"
"";"";"Cat"
"";"";"Snake"
"";"fill_in_the_blanks";"Millipede tastes very bad"
"";"";"bad"
"";"";"delicious"
"";"";"sweet"
"";"";"sour"
"";"meanings";"cough"
"";"";"expel air from the lungs with a sudden sharp sound"
"";"meanings";"friend"
"";"";"a person with whom one has a bond of mutual affection"
"";"meanings";"score"
"";"";"gain a point, goal, run in a  game"
"";"meanings";"cross"
"";"";"annoyed"
"";"picture";"bush"
"";"picture";"net"
"";"picture";"cloud"
"";"picture";"football"
"";"words";"football"
"";"words";"keeper"
"";"words";"enemies"
"";"words";"sick"
"Kutekwa_nyara";"multiple_choice";"Where did the children get kidnapped?"
"";"";"big field near the old railway"
"";"";"school"
"";"";"near the river"
"";"";"bus stop"
"";"multiple_choice";"How did the Kiki escape?"
"";"";"Through a window"
"";"";"From the roof"
"";"";"Through the door"
"";"";"By jumping out of the car"
"";"multiple_choice";"Who rescued the boy from his kidnappers?"
"";"";"The police"
"";"";"His parents"
"";"";"His teacher"
"";"";"His friend"
"";"fill_in_the_blanks";"My friend Kiki and I love to go exploring"
"";"";"exploring"
"";"";"running"
"";"";"eating"
"";"";"dancing"
"";"fill_in_the_blanks";"We were both trapped in the dark room"
"";"";"dark"
"";"";"bright"
"";"";"neat"
"";"";"dirty"
"";"fill_in_the_blanks";"A policewoman opened the door to my room"
"";"";"policewoman"
"";"";"teacher"
"";"";"gardener"
"";"";"maid"
"";"meanings";"ambulance"
"";"";"a vehicle equipped for taking sick or injured people to and from hospital"
"";"meanings";"notice"
"";"";"become aware of"
"";"meanings";"attention"
"";"";"notice taken of someone or something"
"";"meanings";"explore"
"";"";"travel through an unfamiliar area in order to learn about it"
"";"meanings";"journey"
"";"";"an act of travelling from one place to another"
"";"meanings";"wriggle"
"";"";"twist and turn with quick writhing movements"
"";"meanings";"mumble"
"";"";"say something indistinctly and quietly"
"";"meanings";"ransom"
"";"";"a sum of money demanded or paid for the release of a captive"
"";"picture";"tent"
"";"picture";"building"
"";"picture";"lamp"
"";"picture";"carpet"
"";"picture";"track"
"";"picture";"table"
"";"picture";"van"
"";"picture";"door"
"";"words";"neighbourhood"
"";"words";"blindfold"
"";"words";"cobweb"
"";"words";"direction"
"Kwa_nini_Yayeri_ni_mashuhuri";"multiple_choice";"When does Yayeri wake up?"
"";"";"early in the morning"
"";"";"late"
"";"";"late afternoon"
"";"";"in the night"
"";"multiple_choice";"Who does Yayeri greet?"
"";"";"parents and grandparents"
"";"";"shop keeper"
"";"";"strangers"
"";"";"dogs"
"";"multiple_choice";"What color is Yayeri's uniform?"
"";"";"orange"
"";"";"blue"
"";"";"white"
"";"";"green"
"";"fill_in_the_blanks";"Yayeri prepares her bed very well"
"";"";"bed"
"";"";"bag"
"";"";"coffee"
"";"";"clothes"
"";"fill_in_the_blanks";"Yayeri cleans her face with blue soap"
"";"";"blue"
"";"";"red"
"";"";"green"
"";"";"yellow"
"";"fill_in_the_blanks";"Yayeri studies Science, Social Studies and Mathematics"
"";"";"Mathematics"
"";"";"Cooking"
"";"";"Chemistry"
"";"";"Language"
"";"meanings";"greet"
"";"";"give a polite word of recognition or sign of welcome when meeting"
"";"meanings";"brush"
"";"";"remove dust or dirt by sweeping or scrubbing"
"";"meanings";"grateful"
"";"";"feeling or showing an appreciation for something done or received"
"";"meanings";"prepare"
"";"";"make something ready for use or consideration"
"";"picture";"brush"
"";"picture";"bed"
"";"picture";"bucket"
"";"picture";"bench"
"";"picture";"window"
"";"picture";"chair"
"";"picture";"table"
"";"picture";"hut"
"";"words";"great"
"";"words";"outselves"
"";"words";"grandparents"
"";"words";"science"
"Magozwe";"multiple_choice";"How did the boys chase away the cold?"
"";"";"By lighting a fire"
"";"";"By wearing sweaters"
"";"";"By going indoors"
"";"";"By drinking hot soup"
"";"multiple_choice";"Who did Magozwe dream of being?"
"";"";"pilot"
"";"";"carpenter"
"";"";"teacher"
"";"";"farmer"
"";"multiple_choice";"What did Thomas give Magozwe on his tenth birthday?"
"";"";"storybook"
"";"";"toy"
"";"";"sweets"
"";"";"clothes"
"";"fill_in_the_blanks";"Magozwe started living on the street"
"";"";"street"
"";"";"garden"
"";"";"forest"
"";"";"school"
"";"fill_in_the_blanks";"Magozwe ate at the house with the blue roof"
"";"";"blue"
"";"";"green"
"";"";"red"
"";"";"yellow"
"";"fill_in_the_blanks";"The storybook was about a village boy who grew up to be a famous soccer player"
"";"";"soccer"
"";"";"cards"
"";"";"running"
"";"";"chess"
"";"meanings";"pavement"
"";"";"a raised paved or asphalted path for pedestrians at the side of a road"
"";"meanings";"complain"
"";"";"express dissatisfaction or annoyance about something"
"";"meanings";"welcome"
"";"";"an instance or manner of greeting someone"
"";"meanings";"rubbish"
"";"";"waste material"
"";"meanings";"better"
"";"";"more desirable, satisfactory, or effective"
"";"meanings";"yard"
"";"";"a piece of uncultivated ground adjoining a building"
"";"meanings";"struggle"
"";"";"make forceful or violent efforts to get free of restraint or constriction"
"";"meanings";"serious"
"";"";"demanding or characterized by careful consideration or application"
"";"picture";"star"
"";"picture";"book"
"";"picture";"brick"
"";"picture";"bottle"
"";"picture";"dustbin"
"";"picture";"table"
"";"picture";"fire"
"";"picture";"tree"
"";"words";"homeless"
"";"words";"anything"
"";"words";"tattered"
"";"words";"listened"
"Mama_abadilika";"multiple_choice";"When mother was younger, whom did we visit?"
"";"";"her friends"
"";"";"her brother"
"";"";"her sister"
"";"";"her teacher"
"";"multiple_choice";"When mother grew older, what happened to her back?"
"";"";"It bent"
"";"";"It was straight"
"";"";"It was fine"
"";"";"It did not trouble her"
"";"multiple_choice";"What did mother's neighbours bring from the shop?"
"";"";"milk"
"";"";"coffee"
"";"";"bread"
"";"";"beans"
"";"fill_in_the_blanks";"She took me to the market to buy vegetables"
"";"";"vegetables"
"";"";"milk"
"";"";"bread"
"";"";"fruits"
"";"fill_in_the_blanks";"She taught me the names of plants"
"";"";"plants"
"";"";"animals"
"";"";"books"
"";"";"cities"
"";"fill_in_the_blanks";"When mother was younger, she was stronger"
"";"";"stronger"
"";"";"weaker"
"";"";"thinner"
"";"";"taller"
"";"meanings";"neighbour"
"";"";"a person living next door to"
"";"meanings";"young"
"";"";"having lived or existed for only a short time"
"";"meanings";"holiday"
"";"";" a day of festivity or recreation when no work is done"
"";"meanings";"weak"
"";"";"lacking the power to perform physically demanding tasks"
"";"picture";"s"
"";"picture";"basket"
"";"picture";"table"
"";"picture";"bag"
"";"words";"younger"
"";"words";"taught"
"";"words";"stayed"
"";"words";"weaker"
"Mamangu_alipanda";"multiple_choice";"What did mother plant in the beginning?"
"";"";"a small garden of peas"
"";"";"fruit trees"
"";"";"a garden of potatoes"
"";"";"orange trees"
"";"multiple_choice";"What did father plant in the beginning?"
"";"";"a small garden of flowers"
"";"";"fruit trees"
"";"";"a garden of potatoes"
"";"";"orange trees"
"";"multiple_choice";"Who harvested the flowers and peas?"
"";"";"My sister and I"
"";"";"My mother"
"";"";"My father"
"";"";"My teacher"
"";"fill_in_the_blanks";"My mother weeded in both gardens"
"";"";"weeded"
"";"";"slept"
"";"";"walked"
"";"";"ploughed"
"";"fill_in_the_blanks";"My father watered in both gardens"
"";"";"watered"
"";"";"ran"
"";"";"waited"
"";"";"walked"
"";"fill_in_the_blanks";"The small garden of peas yielded sacks of peas"
"";"";"sacks"
"";"";"cups"
"";"";"handfuls"
"";"";"buckets"
"";"meanings";"sack"
"";"";"a large bag made of a strong material"
"";"meanings";"weed"
"";"";"remove unwanted plants from an area of ground"
"";"meanings";"harvest"
"";"";"gather a crop as a harvest"
"";"meanings";"plant"
"";"";"put a seed, bulb, or plant in the ground so that it can grow"
"";"picture";"bag"
"";"picture";"flower"
"";"picture";"water"
"";"picture";"bush"
"";"words";"mother"
"";"words";"father"
"";"words";"garden"
"";"words";"large"
"Mamba_mwenye_njaa_The_hungry_crocodile";"fill_in_the_blanks";"Once there was a very hungry crocodile"
"";"";"hungry"
"";"";"sad"
"";"";"big"
"";"";"angry"
"";"fill_in_the_blanks";"He searched for food slowly and quietly"
"";"";"quietly"
"";"";"noisily"
"";"";"quickly"
"";"";"happily"
"";"meanings";"search"
"";"";"try to find something by looking or otherwise seeking carefully and thoroughly"
"";"meanings";"strike"
"";"";"hit forcibly and deliberately with one's hand or a weapon"
"";"meanings";"quiet"
"";"";"making little or no noise"
"";"meanings";"hungry"
"";"";"feeling or showing the need for food"
"";"picture";"frog"
"";"picture";"grass"
"";"picture";"banana"
"";"picture";"water"
"";"words";"crocodile"
"";"words";"until"
"Mbuzi_Mbwa_na_Ng_ombe";"multiple_choice";"One day how did goat, dog and cow go on a journey?"
"";"";"In a taxi"
"";"";"In a bus"
"";"";"By walk"
"";"";"On a cart"
"";"multiple_choice";"What did the driver ask them?"
"";"";"To pay their fares"
"";"";"To eat"
"";"";"To come again"
"";"";"To walk away"
"";"multiple_choice";"How did the driver feel when goat ran away?"
"";"";"annoyed"
"";"";"happy"
"";"";"sad"
"";"";"funny"
"";"fill_in_the_blanks";"Cow paid her fare"
"";"";"Cow"
"";"";"Goat"
"";"";"Driver"
"";"";"Teacher"
"";"fill_in_the_blanks";"He drove away without giving Dog his change"
"";"";"Dog"
"";"";"Goat"
"";"";"Driver"
"";"";"Teacher"
"";"fill_in_the_blanks";"Even today, Dog runs towards a car to peep inside"
"";"";"car"
"";"";"bus"
"";"";"cart"
"";"";"truck"
"";"meanings";"journey"
"";"";"an act of travelling from one place to another"
"";"meanings";"fare"
"";"";"the money paid for a journey on public transport"
"";"meanings";"bothered"
"";"";"cause trouble or annoyance to someone"
"";"meanings";"change"
"";"";"money given in exchange for the same sum in larger units"
"";"picture";"taxi"
"";"picture";"cow"
"";"picture";"dog"
"";"picture";"goat"
"";"words";"reached"
"";"words";"extra"
"";"words";"sound"
"";"words";"crossing"
"Mbwa_na_Mamba";"multiple_choice";"Which animal had left the eggs?"
"";"";"Crocodile"
"";"";"Duck"
"";"";"Dog"
"";"";"Hyena"
"";"multiple_choice";"What were the young crocodiles feeling all the time?"
"";"";"hungry"
"";"";"happy"
"";"";"thirsty"
"";"";"angry"
"";"multiple_choice";"Where did Crocodile take her offspring?"
"";"";"swimming lesson"
"";"";"shop"
"";"";"restaurant"
"";"";"walking"
"";"fill_in_the_blanks";"One day at the river, Dog came across some eggs in the sand"
"";"";"sand"
"";"";"water"
"";"";"grass"
"";"";"pebbles"
"";"fill_in_the_blanks";"Crocodile started visiting all the animals asking about her eggs"
"";"";"eggs"
"";"";"bags"
"";"";"teeth"
"";"";"tail"
"";"fill_in_the_blanks";"Crocodile stormed inside and hit Dog with her tail"
"";"";"tail"
"";"";"teeth"
"";"";"hand"
"";"";"leg"
"";"meanings";"yelped"
"";"";"utter a sharp cry"
"";"meanings";"hatch"
"";"";"emerge from its egg"
"";"meanings";"stormed"
"";"";"move angrily or forcefully in a specified direction"
"";"meanings";"rumbling"
"";"";"a continuous deep, resonant sound"
"";"picture";"banana"
"";"picture";"table"
"";"picture";"sofa"
"";"picture";"apple"
"";"picture";"house"
"";"picture";"table"
"";"picture";"window"
"";"picture";"flower"
"";"words";"across"
"";"words";"belong"
"";"words";"hungry"
"";"words";"offspring"
"Mbweha_na_jua";"multiple_choice";"With whom did the lazy jackal live?"
"";"";"His old father"
"";"";"His mother"
"";"";"His brother"
"";"";"His sister"
"";"multiple_choice";"Whom did the jackal take to meet his father?"
"";"";"Sun"
"";"";"Dog"
"";"";"Hyena"
"";"";"Frog"
"";"multiple_choice";"Where did the jackal crawl to get rid of the sun?"
"";"";"Under a log"
"";"";"In a cave"
"";"";"Inside a house"
"";"";"Over a tree"
